metric,source_id,source_file,source_label,neighbor_rank,neighbor_id,neighbor_file,neighbor_label,same_label,distance
embedding_cosine,80,ag_G_SlapbackDelay40_1_.wav,SlapbackDelay,4,20,ag_G_FeedbackDelay40_1_.wav,FeedbackDelay,False,0.03251135
embedding_cosine,80,ag_G_SlapbackDelay40_1_.wav,SlapbackDelay,5,39,ag_G_NoFX40_0_.wav,NoFX,False,0.03669751
embedding_cosine,81,ag_G_SlapbackDelay40_2_.wav,SlapbackDelay,1,20,ag_G_FeedbackDelay40_1_.wav,FeedbackDelay,False,0.01673174
embedding_cosine,81,ag_G_SlapbackDelay40_2_.wav,SlapbackDelay,2,82,ag_G_SlapbackDelay40_3_.wav,SlapbackDelay,True,0.01904523
embedding_cosine,81,ag_G_SlapbackDelay40_2_.wav,SlapbackDelay,3,28,ag_G_FeedbackDelay40_9_.wav,FeedbackDelay,False,0.02576947
embedding_cosine,81,ag_G_SlapbackDelay40_2_.wav,SlapbackDelay,4,80,ag_G_SlapbackDelay40_1_.wav,SlapbackDelay,True,0.02682108
embedding_cosine,81,ag_G_SlapbackDelay40_2_.wav,SlapbackDelay,5,21,ag_G_FeedbackDelay40_2_.wav,FeedbackDelay,False,0.03156805
embedding_cosine,82,ag_G_SlapbackDelay40_3_.wav,SlapbackDelay,1,20,ag_G_FeedbackDelay40_1_.wav,FeedbackDelay,False,0.01152706
embedding_cosine,82,ag_G_SlapbackDelay40_3_.wav,SlapbackDelay,2,81,ag_G_SlapbackDelay40_2_.wav,SlapbackDelay,True,0.01904523
embedding_cosine,82,ag_G_SlapbackDelay40_3_.wav,SlapbackDelay,3,80,ag_G_SlapbackDelay40_1_.wav,SlapbackDelay,True,0.01982003
embedding_cosine,82,ag_G_SlapbackDelay40_3_.wav,SlapbackDelay,4,39,ag_G_NoFX40_0_.wav,NoFX,False,0.02445525
embedding_cosine,82,ag_G_SlapbackDelay40_3_.wav,SlapbackDelay,5,47,ag_G_NoFX40_8_.wav,NoFX,False,0.02525532
embedding_cosine,83,ag_G_SlapbackDelay40_4_.wav,SlapbackDelay,1,40,ag_G_NoFX40_1_.wav,NoFX,False,0.02727407
embedding_cosine,83,ag_G_SlapbackDelay40_4_.wav,SlapbackDelay,2,43,ag_G_NoFX40_4_.wav,NoFX,False,0.02922082
embedding_cosine,83,ag_G_SlapbackDelay40_4_.wav,SlapbackDelay,3,82,ag_G_SlapbackDelay40_3_.wav,SlapbackDelay,True,0.02929890
embedding_cosine,83,ag_G_SlapbackDelay40_4_.wav,SlapbackDelay,4,103,ag_G_Vibrato40_4_.wav,Vibrato,False,0.03018844
embedding_cosine,83,ag_G_SlapbackDelay40_4_.wav,SlapbackDelay,5,41,ag_G_NoFX40_2_.wav,NoFX,False,0.03044063
embedding_cosine,84,ag_G_SlapbackDelay40_5_.wav,SlapbackDelay,1,70,ag_G_Reverb40_1_.wav,Reverb,False,0.01855361
embedding_cosine,84,ag_G_SlapbackDelay40_5_.wav,SlapbackDelay,2,71,ag_G_Reverb40_2_.wav,Reverb,False,0.01935029
embedding_cosine,84,ag_G_SlapbackDelay40_5_.wav,SlapbackDelay,3,22,ag_G_FeedbackDelay40_3_.wav,FeedbackDelay,False,0.01949668
embedding_cosine,84,ag_G_SlapbackDelay40_5_.wav,SlapbackDelay,4,61,ag_G_Phaser40_2_.wav,Phaser,False,0.01982021
embedding_cosine,84,ag_G_SlapbackDelay40_5_.wav,SlapbackDelay,5,85,ag_G_SlapbackDelay40_6_.wav,SlapbackDelay,True,0.01989579
embedding_cosine,85,ag_G_SlapbackDelay40_6_.wav,SlapbackDelay,1,87,ag_G_SlapbackDelay40_8_.wav,SlapbackDelay,True,0.00029081
embedding_cosine,85,ag_G_SlapbackDelay40_6_.wav,SlapbackDelay,2,98,ag_G_Tremolo40_9_.wav,Tremolo,False,0.00031191
embedding_cosine,85,ag_G_SlapbackDelay40_6_.wav,SlapbackDelay,3,22,ag_G_FeedbackDelay40_3_.wav,FeedbackDelay,False,0.00128448
embedding_cosine,85,ag_G_SlapbackDelay40_6_.wav,SlapbackDelay,4,91,ag_G_Tremolo40_2_.wav,Tremolo,False,0.00369108
embedding_cosine,85,ag_G_SlapbackDelay40_6_.wav,SlapbackDelay,5,61,ag_G_Phaser40_2_.wav,Phaser,False,0.00380635
embedding_cosine,86,ag_G_SlapbackDelay40_7_.wav,SlapbackDelay,1,88,ag_G_SlapbackDelay40_9_.wav,SlapbackDelay,True,0.00858474
embedding_cosine,86,ag_G_SlapbackDelay40_7_.wav,SlapbackDelay,2,43,ag_G_NoFX40_4_.wav,NoFX,False,0.02386028
embedding_cosine,86,ag_G_SlapbackDelay40_7_.wav,SlapbackDelay,3,79,ag_G_SlapbackDelay40_0_.wav,SlapbackDelay,True,0.02416241
embedding_cosine,86,ag_G_SlapbackDelay40_7_.wav,SlapbackDelay,4,22,ag_G_FeedbackDelay40_3_.wav,FeedbackDelay,False,0.02676636
embedding_cosine,86,ag_G_SlapbackDelay40_7_.wav,SlapbackDelay,5,40,ag_G_NoFX40_1_.wav,NoFX,False,0.02683306
embedding_cosine,87,ag_G_SlapbackDelay40_8_.wav,SlapbackDelay,1,98,ag_G_Tremolo40_9_.wav,Tremolo,False,0.00001556
embedding_cosine,87,ag_G_SlapbackDelay40_8_.wav,SlapbackDelay,2,85,ag_G_SlapbackDelay40_6_.wav,SlapbackDelay,True,0.00029081
embedding_cosine,87,ag_G_SlapbackDelay40_8_.wav,SlapbackDelay,3,22,ag_G_FeedbackDelay40_3_.wav,FeedbackDelay,False,0.00110996
embedding_cosine,87,ag_G_SlapbackDelay40_8_.wav,SlapbackDelay,4,61,ag_G_Phaser40_2_.wav,Phaser,False,0.00357598
embedding_cosine,87,ag_G_SlapbackDelay40_8_.wav,SlapbackDelay,5,91,ag_G_Tremolo40_2_.wav,Tremolo,False,0.00380665
embedding_cosine,88,ag_G_SlapbackDelay40_9_.wav,SlapbackDelay,1,86,ag_G_SlapbackDelay40_7_.wav,SlapbackDelay,True,0.00858474
embedding_cosine,88,ag_G_SlapbackDelay40_9_.wav,SlapbackDelay,2,43,ag_G_NoFX40_4_.wav,NoFX,False,0.02584356
embedding_cosine,88,ag_G_SlapbackDelay40_9_.wav,SlapbackDelay,3,39,ag_G_NoFX40_0_.wav,NoFX,False,0.02782065
embedding_cosine,88,ag_G_SlapbackDelay40_9_.wav,SlapbackDelay,4,47,ag_G_NoFX40_8_.wav,NoFX,False,0.02931911
embedding_cosine,88,ag_G_SlapbackDelay40_9_.wav,SlapbackDelay,5,13,ag_G_Distortion40_4_.wav,Distortion,False,0.02959335
embedding_cosine,89,ag_G_Tremolo40_0_.wav,Tremolo,1,95,ag_G_Tremolo40_6_.wav,Tremolo,True,0.05619884
embedding_cosine,89,ag_G_Tremolo40_0_.wav,Tremolo,2,93,ag_G_Tremolo40_4_.wav,Tremolo,True,0.08559036
embedding_cosine,89,ag_G_Tremolo40_0_.wav,Tremolo,3,63,ag_G_Phaser40_4_.wav,Phaser,False,0.08934999
embedding_cosine,89,ag_G_Tremolo40_0_.wav,Tremolo,4,90,ag_G_Tremolo40_1_.wav,Tremolo,True,0.09691846
embedding_cosine,89,ag_G_Tremolo40_0_.wav,Tremolo,5,92,ag_G_Tremolo40_3_.wav,Tremolo,True,0.09820819
embedding_cosine,90,ag_G_Tremolo40_1_.wav,Tremolo,1,92,ag_G_Tremolo40_3_.wav,Tremolo,True,0.01209784
embedding_cosine,90,ag_G_Tremolo40_1_.wav,Tremolo,2,95,ag_G_Tremolo40_6_.wav,Tremolo,True,0.01964939
embedding_cosine,90,ag_G_Tremolo40_1_.wav,Tremolo,3,96,ag_G_Tremolo40_7_.wav,Tremolo,True,0.02557051
embedding_cosine,90,ag_G_Tremolo40_1_.wav,Tremolo,4,91,ag_G_Tremolo40_2_.wav,Tremolo,True,0.05255318
embedding_cosine,90,ag_G_Tremolo40_1_.wav,Tremolo,5,79,ag_G_SlapbackDelay40_0_.wav,SlapbackDelay,False,0.05420852
embedding_cosine,91,ag_G_Tremolo40_2_.wav,Tremolo,1,85,ag_G_SlapbackDelay40_6_.wav,SlapbackDelay,False,0.00369108
embedding_cosine,91,ag_G_Tremolo40_2_.wav,Tremolo,2,98,ag_G_Tremolo40_9_.wav,Tremolo,True,0.00378758
embedding_cosine,91,ag_G_Tremolo40_2_.wav,Tremolo,3,87,ag_G_SlapbackDelay40_8_.wav,SlapbackDelay,False,0.00380665
embedding_cosine,91,ag_G_Tremolo40_2_.wav,Tremolo,4,22,ag_G_FeedbackDelay40_3_.wav,FeedbackDelay,False,0.00531149
embedding_cosine,91,ag_G_Tremolo40_2_.wav,Tremolo,5,61,ag_G_Phaser40_2_.wav,Phaser,False,0.00664258
embedding_cosine,92,ag_G_Tremolo40_3_.wav,Tremolo,1,90,ag_G_Tremolo40_1_.wav,Tremolo,True,0.01209784
embedding_cosine,92,ag_G_Tremolo40_3_.wav,Tremolo,2,96,ag_G_Tremolo40_7_.wav,Tremolo,True,0.03162944
embedding_cosine,92,ag_G_Tremolo40_3_.wav,Tremolo,3,95,ag_G_Tremolo40_6_.wav,Tremolo,True,0.03479064
embedding_cosine,92,ag_G_Tremolo40_3_.wav,Tremolo,4,40,ag_G_NoFX40_1_.wav,NoFX,False,0.07886839
embedding_cosine,92,ag_G_Tremolo40_3_.wav,Tremolo,5,43,ag_G_NoFX40_4_.wav,NoFX,False,0.07991999
embedding_cosine,93,ag_G_Tremolo40_4_.wav,Tremolo,1,97,ag_G_Tremolo40_8_.wav,Tremolo,True,0.01746333
embedding_cosine,93,ag_G_Tremolo40_4_.wav,Tremolo,2,68,ag_G_Phaser40_9_.wav,Phaser,False,0.06206423
embedding_cosine,93,ag_G_Tremolo40_4_.wav,Tremolo,3,79,ag_G_SlapbackDelay40_0_.wav,SlapbackDelay,False,0.07947135
embedding_cosine,93,ag_G_Tremolo40_4_.wav,Tremolo,4,65,ag_G_Phaser40_6_.wav,Phaser,False,0.08238733
embedding_cosine,93,ag_G_Tremolo40_4_.wav,Tremolo,5,26,ag_G_FeedbackDelay40_7_.wav,FeedbackDelay,False,0.08416039
embedding_cosine,94,ag_G_Tremolo40_5_.wav,Tremolo,1,92,ag_G_Tremolo40_3_.wav,Tremolo,True,0.08280104
embedding_cosine,94,ag_G_Tremolo40_5_.wav,Tremolo,2,90,ag_G_Tremolo40_1_.wav,Tremolo,True,0.11501491
embedding_cosine,94,ag_G_Tremolo40_5_.wav,Tremolo,3,96,ag_G_Tremolo40_7_.wav,Tremolo,True,0.12031001
embedding_cosine,94,ag_G_Tremolo40_5_.wav,Tremolo,4,95,ag_G_Tremolo40_6_.wav,Tremolo,True,0.14569318
embedding_cosine,94,ag_G_Tremolo40_5_.wav,Tremolo,5,108,ag_G_Vibrato40_9_.wav,Vibrato,False,0.17227483
embedding_cosine,95,ag_G_Tremolo40_6_.wav,Tremolo,1,90,ag_G_Tremolo40_1_.wav,Tremolo,True,0.01964939
embedding_cosine,95,ag_G_Tremolo40_6_.wav,Tremolo,2,92,ag_G_Tremolo40_3_.wav,Tremolo,True,0.03479064
embedding_cosine,95,ag_G_Tremolo40_6_.wav,Tremolo,3,89,ag_G_Tremolo40_0_.wav,Tremolo,True,0.05619884
embedding_cosine,95,ag_G_Tremolo40_6_.wav,Tremolo,4,96,ag_G_Tremolo40_7_.wav,Tremolo,True,0.06521678
embedding_cosine,95,ag_G_Tremolo40_6_.wav,Tremolo,5,97,ag_G_Tremolo40_8_.wav,Tremolo,True,0.07307386
embedding_cosine,96,ag_G_Tremolo40_7_.wav,Tremolo,1,90,ag_G_Tremolo40_1_.wav,Tremolo,True,0.02557051
embedding_cosine,96,ag_G_Tremolo40_7_.wav,Tremolo,2,92,ag_G_Tremolo40_3_.wav,Tremolo,True,0.03162944
embedding_cosine,96,ag_G_Tremolo40_7_.wav,Tremolo,3,91,ag_G_Tremolo40_2_.wav,Tremolo,True,0.05104011
embedding_cosine,96,ag_G_Tremolo40_7_.wav,Tremolo,4,61,ag_G_Phaser40_2_.wav,Phaser,False,0.05264628
embedding_cosine,96,ag_G_Tremolo40_7_.wav,Tremolo,5,79,ag_G_SlapbackDelay40_0_.wav,SlapbackDelay,False,0.05331844
embedding_cosine,97,ag_G_Tremolo40_8_.wav,Tremolo,1,93,ag_G_Tremolo40_4_.wav,Tremolo,True,0.01746333
embedding_cosine,97,ag_G_Tremolo40_8_.wav,Tremolo,2,79,ag_G_SlapbackDelay40_0_.wav,SlapbackDelay,False,0.03757203
embedding_cosine,97,ag_G_Tremolo40_8_.wav,Tremolo,3,65,ag_G_Phaser40_6_.wav,Phaser,False,0.04131818
embedding_cosine,97,ag_G_Tremolo40_8_.wav,Tremolo,4,76,ag_G_Reverb40_7_.wav,Reverb,False,0.05044347
embedding_cosine,97,ag_G_Tremolo40_8_.wav,Tremolo,5,75,ag_G_Reverb40_6_.wav,Reverb,False,0.05152643
embedding_cosine,98,ag_G_Tremolo40_9_.wav,Tremolo,1,87,ag_G_SlapbackDelay40_8_.wav,SlapbackDelay,False,0.00001556
embedding_cosine,98,ag_G_Tremolo40_9_.wav,Tremolo,2,85,ag_G_SlapbackDelay40_6_.wav,SlapbackDelay,False,0.00031191
embedding_cosine,98,ag_G_Tremolo40_9_.wav,Tremolo,3,22,ag_G_FeedbackDelay40_3_.wav,FeedbackDelay,False,0.00121719
embedding_cosine,98,ag_G_Tremolo40_9_.wav,Tremolo,4,61,ag_G_Phaser40_2_.wav,Phaser,False,0.00372875
embedding_cosine,98,ag_G_Tremolo40_9_.wav,Tremolo,5,91,ag_G_Tremolo40_2_.wav,Tremolo,True,0.00378758
embedding_cosine,99,ag_G_Vibrato40_0_.wav,Vibrato,1,107,ag_G_Vibrato40_8_.wav,Vibrato,True,0.00030792
embedding_cosine,99,ag_G_Vibrato40_0_.wav,Vibrato,2,105,ag_G_Vibrato40_6_.wav,Vibrato,True,0.00056458
embedding_cosine,99,ag_G_Vibrato40_0_.wav,Vibrato,3,103,ag_G_Vibrato40_4_.wav,Vibrato,True,0.00088906
embedding_cosine,99,ag_G_Vibrato40_0_.wav,Vibrato,4,102,ag_G_Vibrato40_3_.wav,Vibrato,True,0.00215214
embedding_cosine,99,ag_G_Vibrato40_0_.wav,Vibrato,5,22,ag_G_FeedbackDelay40_3_.wav,FeedbackDelay,False,0.00588655
embedding_cosine,100,ag_G_Vibrato40_1_.wav,Vibrato,1,106,ag_G_Vibrato40_7_.wav,Vibrato,True,0.11026549
embedding_cosine,100,ag_G_Vibrato40_1_.wav,Vibrato,2,101,ag_G_Vibrato40_2_.wav,Vibrato,True,0.16032183
embedding_cosine,100,ag_G_Vibrato40_1_.wav,Vibrato,3,5,ag_G_Chorus40_6_.wav,Chorus,False,0.18001258
embedding_cosine,100,ag_G_Vibrato40_1_.wav,Vibrato,4,8,ag_G_Chorus40_9_.wav,Chorus,False,0.25044537
embedding_cosine,100,ag_G_Vibrato40_1_.wav,Vibrato,5,32,ag_G_Flanger40_3_.wav,Flanger,False,0.25607246
embedding_cosine,101,ag_G_Vibrato40_2_.wav,Vibrato,1,106,ag_G_Vibrato40_7_.wav,Vibrato,True,0.01509434
embedding_cosine,101,ag_G_Vibrato40_2_.wav,Vibrato,2,108,ag_G_Vibrato40_9_.wav,Vibrato,True,0.14132631
embedding_cosine,101,ag_G_Vibrato40_2_.wav,Vibrato,3,100,ag_G_Vibrato40_1_.wav,Vibrato,True,0.16032183
embedding_cosine,101,ag_G_Vibrato40_2_.wav,Vibrato,4,8,ag_G_Chorus40_9_.wav,Chorus,False,0.16327345
embedding_cosine,101,ag_G_Vibrato40_2_.wav,Vibrato,5,104,ag_G_Vibrato40_5_.wav,Vibrato,True,0.16434109
embedding_cosine,102,ag_G_Vibrato40_3_.wav,Vibrato,1,105,ag_G_Vibrato40_6_.wav,Vibrato,True,0.00179106
embedding_cosine,102,ag_G_Vibrato40_3_.wav,Vibrato,2,107,ag_G_Vibrato40_8_.wav,Vibrato,True,0.00211918
embedding_cosine,102,ag_G_Vibrato40_3_.wav,Vibrato,3,99,ag_G_Vibrato40_0_.wav,Vibrato,True,0.00215214
embedding_cosine,102,ag_G_Vibrato40_3_.wav,Vibrato,4,103,ag_G_Vibrato40_4_.wav,Vibrato,True,0.00298005
embedding_cosine,102,ag_G_Vibrato40_3_.wav,Vibrato,5,22,ag_G_FeedbackDelay40_3_.wav,FeedbackDelay,False,0.00614959
embedding_cosine,103,ag_G_Vibrato40_4_.wav,Vibrato,1,99,ag_G_Vibrato40_0_.wav,Vibrato,True,0.00088906
embedding_cosine,103,ag_G_Vibrato40_4_.wav,Vibrato,2,107,ag_G_Vibrato40_8_.wav,Vibrato,True,0.00154817
embedding_cosine,103,ag_G_Vibrato40_4_.wav,Vibrato,3,105,ag_G_Vibrato40_6_.wav,Vibrato,True,0.00155401
embedding_cosine,103,ag_G_Vibrato40_4_.wav,Vibrato,4,102,ag_G_Vibrato40_3_.wav,Vibrato,True,0.00298005
embedding_cosine,103,ag_G_Vibrato40_4_.wav,Vibrato,5,22,ag_G_FeedbackDelay40_3_.wav,FeedbackDelay,False,0.00829327
embedding_cosine,104,ag_G_Vibrato40_5_.wav,Vibrato,1,108,ag_G_Vibrato40_9_.wav,Vibrato,True,0.00808322
embedding_cosine,104,ag_G_Vibrato40_5_.wav,Vibrato,2,107,ag_G_Vibrato40_8_.wav,Vibrato,True,0.04666507
embedding_cosine,104,ag_G_Vibrato40_5_.wav,Vibrato,3,99,ag_G_Vibrato40_0_.wav,Vibrato,True,0.04670423
embedding_cosine,104,ag_G_Vibrato40_5_.wav,Vibrato,4,79,ag_G_SlapbackDelay40_0_.wav,SlapbackDelay,False,0.04874873
embedding_cosine,104,ag_G_Vibrato40_5_.wav,Vibrato,5,103,ag_G_Vibrato40_4_.wav,Vibrato,True,0.05087817
embedding_cosine,105,ag_G_Vibrato40_6_.wav,Vibrato,1,99,ag_G_Vibrato40_0_.wav,Vibrato,True,0.00056458
embedding_cosine,105,ag_G_Vibrato40_6_.wav,Vibrato,2,107,ag_G_Vibrato40_8_.wav,Vibrato,True,0.00102341
embedding_cosine,105,ag_G_Vibrato40_6_.wav,Vibrato,3,103,ag_G_Vibrato40_4_.wav,Vibrato,True,0.00155401
embedding_cosine,105,ag_G_Vibrato40_6_.wav,Vibrato,4,102,ag_G_Vibrato40_3_.wav,Vibrato,True,0.00179106
embedding_cosine,105,ag_G_Vibrato40_6_.wav,Vibrato,5,22,ag_G_FeedbackDelay40_3_.wav,FeedbackDelay,False,0.00480789
embedding_cosine,106,ag_G_Vibrato40_7_.wav,Vibrato,1,101,ag_G_Vibrato40_2_.wav,Vibrato,True,0.01509434
embedding_cosine,106,ag_G_Vibrato40_7_.wav,Vibrato,2,100,ag_G_Vibrato40_1_.wav,Vibrato,True,0.11026549
embedding_cosine,106,ag_G_Vibrato40_7_.wav,Vibrato,3,8,ag_G_Chorus40_9_.wav,Chorus,False,0.15301675
embedding_cosine,106,ag_G_Vibrato40_7_.wav,Vibrato,4,108,ag_G_Vibrato40_9_.wav,Vibrato,True,0.17331690
embedding_cosine,106,ag_G_Vibrato40_7_.wav,Vibrato,5,104,ag_G_Vibrato40_5_.wav,Vibrato,True,0.20393425
embedding_cosine,107,ag_G_Vibrato40_8_.wav,Vibrato,1,99,ag_G_Vibrato40_0_.wav,Vibrato,True,0.00030792
embedding_cosine,107,ag_G_Vibrato40_8_.wav,Vibrato,2,105,ag_G_Vibrato40_6_.wav,Vibrato,True,0.00102341
embedding_cosine,107,ag_G_Vibrato40_8_.wav,Vibrato,3,103,ag_G_Vibrato40_4_.wav,Vibrato,True,0.00154817
embedding_cosine,107,ag_G_Vibrato40_8_.wav,Vibrato,4,102,ag_G_Vibrato40_3_.wav,Vibrato,True,0.00211918
embedding_cosine,107,ag_G_Vibrato40_8_.wav,Vibrato,5,22,ag_G_FeedbackDelay40_3_.wav,FeedbackDelay,False,0.00607187
embedding_cosine,108,ag_G_Vibrato40_9_.wav,Vibrato,1,104,ag_G_Vibrato40_5_.wav,Vibrato,True,0.00808322
embedding_cosine,108,ag_G_Vibrato40_9_.wav,Vibrato,2,40,ag_G_NoFX40_1_.wav,NoFX,False,0.06136656
embedding_cosine,108,ag_G_Vibrato40_9_.wav,Vibrato,3,43,ag_G_NoFX40_4_.wav,NoFX,False,0.06257927
embedding_cosine,108,ag_G_Vibrato40_9_.wav,Vibrato,4,107,ag_G_Vibrato40_8_.wav,Vibrato,True,0.06282842
embedding_cosine,108,ag_G_Vibrato40_9_.wav,Vibrato,5,48,ag_G_NoFX40_9_.wav,NoFX,False,0.06297964
tsne_2d,0,ag_G_Chorus40_1_.wav,Chorus,1,62,ag_G_Phaser40_3_.wav,Phaser,False,1.02124679
tsne_2d,0,ag_G_Chorus40_1_.wav,Chorus,2,67,ag_G_Phaser40_8_.wav,Phaser,False,1.11544216
tsne_2d,0,ag_G_Chorus40_1_.wav,Chorus,3,63,ag_G_Phaser40_4_.wav,Phaser,False,1.29371846
tsne_2d,0,ag_G_Chorus40_1_.wav,Chorus,4,59,ag_G_Phaser40_0_.wav,Phaser,False,1.66519666
tsne_2d,0,ag_G_Chorus40_1_.wav,Chorus,5,37,ag_G_Flanger40_8_.wav,Flanger,False,2.07442951
tsne_2d,1,ag_G_Chorus40_2_.wav,Chorus,1,6,ag_G_Chorus40_7_.wav,Chorus,True,0.43825656
tsne_2d,1,ag_G_Chorus40_2_.wav,Chorus,2,33,ag_G_Flanger40_4_.wav,Flanger,False,0.45589328
tsne_2d,1,ag_G_Chorus40_2_.wav,Chorus,3,4,ag_G_Chorus40_5_.wav,Chorus,True,0.87593675
tsne_2d,1,ag_G_Chorus40_2_.wav,Chorus,4,3,ag_G_Chorus40_4_.wav,Chorus,True,1.02970195
tsne_2d,1,ag_G_Chorus40_2_.wav,Chorus,5,63,ag_G_Phaser40_4_.wav,Phaser,False,1.40306973
tsne_2d,2,ag_G_Chorus40_3_.wav,Chorus,1,31,ag_G_Flanger40_2_.wav,Flanger,False,0.52971494
tsne_2d,2,ag_G_Chorus40_3_.wav,Chorus,2,34,ag_G_Flanger40_5_.wav,Flanger,False,1.12881088
tsne_2d,2,ag_G_Chorus40_3_.wav,Chorus,3,38,ag_G_Flanger40_9_.wav,Flanger,False,1.19341028
tsne_2d,2,ag_G_Chorus40_3_.wav,Chorus,4,4,ag_G_Chorus40_5_.wav,Chorus,True,1.38413024
tsne_2d,2,ag_G_Chorus40_3_.wav,Chorus,5,33,ag_G_Flanger40_4_.wav,Flanger,False,1.58666313
tsne_2d,3,ag_G_Chorus40_4_.wav,Chorus,1,4,ag_G_Chorus40_5_.wav,Chorus,True,0.69153535
tsne_2d,3,ag_G_Chorus40_4_.wav,Chorus,2,1,ag_G_Chorus40_2_.wav,Chorus,True,1.02970195
tsne_2d,3,ag_G_Chorus40_4_.wav,Chorus,3,6,ag_G_Chorus40_7_.wav,Chorus,True,1.18545806
tsne_2d,3,ag_G_Chorus40_4_.wav,Chorus,4,33,ag_G_Flanger40_4_.wav,Flanger,False,1.33419323
tsne_2d,3,ag_G_Chorus40_4_.wav,Chorus,5,38,ag_G_Flanger40_9_.wav,Flanger,False,1.37719417
tsne_2d,4,ag_G_Chorus40_5_.wav,Chorus,1,3,ag_G_Chorus40_4_.wav,Chorus,True,0.69153535
tsne_2d,4,ag_G_Chorus40_5_.wav,Chorus,2,1,ag_G_Chorus40_2_.wav,Chorus,True,0.87593675
tsne_2d,4,ag_G_Chorus40_5_.wav,Chorus,3,33,ag_G_Flanger40_4_.wav,Flanger,False,0.92548585
tsne_2d,4,ag_G_Chorus40_5_.wav,Chorus,4,38,ag_G_Flanger40_9_.wav,Flanger,False,0.99709874
tsne_2d,4,ag_G_Chorus40_5_.wav,Chorus,5,31,ag_G_Flanger40_2_.wav,Flanger,False,1.05270672
tsne_2d,5,ag_G_Chorus40_6_.wav,Chorus,1,32,ag_G_Flanger40_3_.wav,Flanger,False,0.20080194
tsne_2d,5,ag_G_Chorus40_6_.wav,Chorus,2,8,ag_G_Chorus40_9_.wav,Chorus,True,1.38763428
tsne_2d,5,ag_G_Chorus40_6_.wav,Chorus,3,100,ag_G_Vibrato40_1_.wav,Vibrato,False,1.40048397
tsne_2d,5,ag_G_Chorus40_6_.wav,Chorus,4,59,ag_G_Phaser40_0_.wav,Phaser,False,1.81931531
tsne_2d,5,ag_G_Chorus40_6_.wav,Chorus,5,106,ag_G_Vibrato40_7_.wav,Vibrato,False,1.91151571
tsne_2d,6,ag_G_Chorus40_7_.wav,Chorus,1,1,ag_G_Chorus40_2_.wav,Chorus,True,0.43825656
tsne_2d,6,ag_G_Chorus40_7_.wav,Chorus,2,33,ag_G_Flanger40_4_.wav,Flanger,False,0.83252567
tsne_2d,6,ag_G_Chorus40_7_.wav,Chorus,3,63,ag_G_Phaser40_4_.wav,Phaser,False,0.96552432
tsne_2d,6,ag_G_Chorus40_7_.wav,Chorus,4,3,ag_G_Chorus40_4_.wav,Chorus,True,1.18545806
tsne_2d,6,ag_G_Chorus40_7_.wav,Chorus,5,4,ag_G_Chorus40_5_.wav,Chorus,True,1.24854088
tsne_2d,7,ag_G_Chorus40_8_.wav,Chorus,1,34,ag_G_Flanger40_5_.wav,Flanger,False,1.83916867
tsne_2d,7,ag_G_Chorus40_8_.wav,Chorus,2,2,ag_G_Chorus40_3_.wav,Chorus,True,1.92276895
tsne_2d,7,ag_G_Chorus40_8_.wav,Chorus,3,38,ag_G_Flanger40_9_.wav,Flanger,False,1.93088794
tsne_2d,7,ag_G_Chorus40_8_.wav,Chorus,4,31,ag_G_Flanger40_2_.wav,Flanger,False,2.42521048
tsne_2d,7,ag_G_Chorus40_8_.wav,Chorus,5,93,ag_G_Tremolo40_4_.wav,Tremolo,False,2.57980013
tsne_2d,8,ag_G_Chorus40_9_.wav,Chorus,1,59,ag_G_Phaser40_0_.wav,Phaser,False,0.82035583
tsne_2d,8,ag_G_Chorus40_9_.wav,Chorus,2,32,ag_G_Flanger40_3_.wav,Flanger,False,1.26858652
tsne_2d,8,ag_G_Chorus40_9_.wav,Chorus,3,67,ag_G_Phaser40_8_.wav,Phaser,False,1.28296602
tsne_2d,8,ag_G_Chorus40_9_.wav,Chorus,4,5,ag_G_Chorus40_6_.wav,Chorus,True,1.38763428
tsne_2d,8,ag_G_Chorus40_9_.wav,Chorus,5,62,ag_G_Phaser40_3_.wav,Phaser,False,1.55736232
tsne_2d,9,ag_G_Distortion40_0_.wav,Distortion,1,12,ag_G_Distortion40_3_.wav,Distortion,True,0.14258280
tsne_2d,9,ag_G_Distortion40_0_.wav,Distortion,2,15,ag_G_Distortion40_6_.wav,Distortion,True,0.19728714
tsne_2d,9,ag_G_Distortion40_0_.wav,Distortion,3,18,ag_G_Distortion40_9_.wav,Distortion,True,1.30549228
tsne_2d,9,ag_G_Distortion40_0_.wav,Distortion,4,54,ag_G_Overdrive40_5_.wav,Overdrive,False,1.83361268
tsne_2d,9,ag_G_Distortion40_0_.wav,Distortion,5,16,ag_G_Distortion40_7_.wav,Distortion,True,2.05278087
tsne_2d,10,ag_G_Distortion40_1_.wav,Distortion,1,16,ag_G_Distortion40_7_.wav,Distortion,True,0.07706474
tsne_2d,10,ag_G_Distortion40_1_.wav,Distortion,2,54,ag_G_Overdrive40_5_.wav,Overdrive,False,1.04371548
tsne_2d,10,ag_G_Distortion40_1_.wav,Distortion,3,57,ag_G_Overdrive40_8_.wav,Overdrive,False,1.08644032
tsne_2d,10,ag_G_Distortion40_1_.wav,Distortion,4,49,ag_G_Overdrive40_0_.wav,Overdrive,False,1.38191164
tsne_2d,10,ag_G_Distortion40_1_.wav,Distortion,5,50,ag_G_Overdrive40_1_.wav,Overdrive,False,1.50721550
